993.002	1091.9	1190.8	69.0536	78.1366	78.3528	20.1018	20.1376	20.1199
993.01	1091.91	1190.81	69.3672	78.5084	78.726	20.103	20.1394	20.1213
993.019	1091.92	1190.82	69.6812	78.8806	79.0996	20.1042	20.1411	20.1228
993.027	1091.93	1190.83	69.9955	79.2533	79.4737	20.1055	20.1429	20.1242
993.035	1091.94	1190.84	70.3103	79.6264	79.8483	20.1068	20.1447	20.1257
993.044	1091.94	1190.85	70.6254	80	80.2233	20.108	20.1465	20.1272
993.052	1091.95	1190.86	70.9408	80.374	80.5987	20.1093	20.1483	20.1287
993.06	1091.96	1190.87	71.2567	80.7484	80.9745	20.1106	20.1502	20.1302
993.068	1091.97	1190.88	71.5728	81.1233	81.3508	20.1119	20.152	20.1317
993.076	1091.98	1190.89	71.8894	81.4985	81.7275	20.1132	20.1539	20.1333
993.084	1091.99	1190.9	72.2063	81.8742	82.1046	20.1145	20.1558	20.1348
993.093	1092	1190.9	72.5235	82.2503	82.4822	20.1158	20.1577	20.1364
993.101	1092.01	1190.91	72.8411	82.6268	82.8601	20.1171	20.1596	20.1379
993.109	1092.02	1190.92	73.159	83.0037	83.2384	20.1185	20.1615	20.1395
993.117	1092.03	1190.93	73.4772	83.381	83.6171	20.1198	20.1635	20.1411
993.125	1092.03	1190.94	73.7958	83.7587	83.9963	20.1212	20.1654	20.1427
993.133	1092.04	1190.95	74.1147	84.1367	84.3758	20.1226	20.1674	20.1443
993.141	1092.05	1190.96	74.4339	84.5152	84.7557	20.124	20.1694	20.1459
993.149	1092.06	1190.97	74.7534	84.894	85.1359	20.1254	20.1714	20.1476
993.157	1092.07	1190.98	75.0732	85.2732	85.5166	20.1268	20.1734	20.1492
993.165	1092.08	1190.99	75.3934	85.6528	85.8976	20.1282	20.1754	20.1509
993.173	1092.09	1191	75.7138	86.0327	86.2789	20.1296	20.1775	20.1525
993.181	1092.1	1191.01	76.0346	86.413	86.6607	20.131	20.1796	20.1542
993.188	1092.1	1191.02	76.3556	86.7936	87.0427	20.1325	20.1816	20.1559
993.196	1092.11	1191.03	76.677	87.1746	87.4252	20.1339	20.1837	20.1576
993.204	1092.12	1191.04	76.9986	87.5559	87.8079	20.1354	20.1859	20.1593
993.212	1092.13	1191.05	77.3205	87.9376	88.1911	20.1368	20.188	20.161
993.22	1092.14	1191.06	77.6427	88.3195	88.5745	20.1383	20.1901	20.1628
993.227	1092.15	1191.07	77.9652	88.7019	88.9583	20.1398	20.1923	20.1645
993.235	1092.16	1191.08	78.2879	89.0845	89.3424	20.1413	20.1945	20.1663
993.243	1092.16	1191.08	78.611	89.4675	89.7268	20.1428	20.1967	20.1681
993.251	1092.17	1191.09	78.9343	89.8508	90.1116	20.1444	20.1989	20.1698
993.258	1092.18	1191.1	79.2578	90.2344	90.4967	20.1459	20.2011	20.1716
993.266	1092.19	1191.11	79.5816	90.6183	90.882	20.1474	20.2033	20.1734
993.274	1092.2	1191.12	79.9057	91.0025	91.2677	20.149	20.2056	20.1753
993.281	1092.21	1191.13	80.23	91.3871	91.6537	20.1505	20.2079	20.1771
993.289	1092.21	1191.14	80.5546	91.7719	92.04	20.1521	20.2102	20.1789
993.296	1092.22	1191.15	80.8794	92.157	92.4266	20.1537	20.2125	20.1808
993.304	1092.23	1191.16	81.2045	92.5424	92.8135	20.1553	20.2148	20.1827
993.312	1092.24	1191.17	81.5298	92.9281	93.2006	20.1569	20.2171	20.1845
993.319	1092.25	1191.18	81.8553	93.314	93.5881	20.1585	20.2195	20.1864
993.327	1092.26	1191.18	82.1811	93.7003	93.9758	20.1601	20.2219	20.1883
993.334	1092.26	1191.19	82.5071	94.0868	94.3638	20.1618	20.2243	20.1903
993.342	1092.27	1191.2	82.8333	94.4736	94.752	20.1634	20.2267	20.1922
993.349	1092.28	1191.21	83.1597	94.8606	95.1405	20.1651	20.2291	20.1941
